,RSS,adjKey,adjVal,kAktDephos,kAktPhos_kcat,kAktPhos_kcatB,kFourEBP1Dephos,kFourEBP1Phos,kFourEBP1PhosB,kIRS1Inact,kIRS1Phos,kPras40Dephos,kPras40Phos,kS6KDephos,kS6KPhos,kS6KPhosB,kTORPRAS,kTORTSC,kTSC2Dephos,kTSC2Phos
1599,2.23322,kFourEBP1Dephos,1.0,0.5585720000000001,5.83708,0.102801,22.8496,72.9238,4.12607,4.76971,100.0,100.0,0.01,99.9777,69.7038,2.87753,4.57437,0.01,93.3278,56.4908
1600,2.23322,kFourEBP1Dephos,1.5,0.885336,9.25662,0.162972,34.2744,95.0889,5.67626,3.28901,98.4461,100.0,0.01,92.1323,42.5807,1.84132,4.48625,0.134375,92.0257,55.6665
1601,2.23322,kFourEBP1Dephos,1.5,0.885336,9.25662,0.162972,34.2744,95.0889,5.67626,3.28901,98.4461,100.0,0.01,92.1323,42.5807,1.84132,4.48625,0.134375,92.0257,55.6665
1602,2.23322,kFourEBP1Dephos,1.5,0.885336,9.25662,0.162972,34.2744,95.0889,5.67626,3.28901,98.4461,100.0,0.01,92.1323,42.5807,1.84132,4.48625,0.134375,92.0257,55.6665
1603,2.23322,kFourEBP1Dephos,1.5,0.885336,9.25662,0.162972,34.2744,95.0889,5.67626,3.28901,98.4461,100.0,0.01,92.1323,42.5807,1.84132,4.48625,0.134375,92.0257,55.6665
1604,2.23322,kFourEBP1Dephos,1.5,0.885336,9.25662,0.162972,34.2744,95.0889,5.67626,3.28901,98.4461,100.0,0.01,92.1323,42.5807,1.84132,4.48625,0.134375,92.0257,55.6665
1605,2.23322,kFourEBP1Dephos,1.5,0.885336,9.25662,0.162972,34.2744,95.0889,5.67626,3.28901,98.4461,100.0,0.01,92.1323,42.5807,1.84132,4.48625,0.134375,92.0257,55.6665
1606,2.23322,kFourEBP1Dephos,1.5,0.885336,9.25662,0.162972,34.2744,95.0889,5.67626,3.28901,98.4461,100.0,0.01,92.1323,42.5807,1.84132,4.48625,0.134375,92.0257,55.6665
1607,2.23322,kFourEBP1Dephos,1.5,0.885336,9.25662,0.162972,34.2744,95.0889,5.67626,3.28901,98.4461,100.0,0.01,92.1323,42.5807,1.84132,4.48625,0.134375,92.0257,55.6665
1608,2.23322,kFourEBP1Dephos,1.5,0.885336,9.25662,0.162972,34.2744,95.0889,5.67626,3.28901,98.4461,100.0,0.01,92.1323,42.5807,1.84132,4.48625,0.134375,92.0257,55.6665
1609,2.23322,kFourEBP1Dephos,1.5,0.885336,9.25662,0.162972,34.2744,95.0889,5.67626,3.28901,98.4461,100.0,0.01,92.1323,42.5807,1.84132,4.48625,0.134375,92.0257,55.6665
1610,2.23328,kFourEBP1Dephos,2.25,0.0577555,0.603694,0.0105939,51.4116,100.0,6.55339,2.66035,99.9565,100.0,0.01,99.9987,36.9749,1.57742,4.54041,0.335437,91.3985,55.0699
1611,2.23328,kFourEBP1Dephos,2.25,0.0577555,0.603694,0.0105939,51.4116,100.0,6.55339,2.66035,99.9565,100.0,0.01,99.9987,36.9749,1.57742,4.54041,0.335437,91.3985,55.0699
1612,2.23328,kFourEBP1Dephos,2.25,0.0577555,0.603694,0.0105939,51.4116,100.0,6.55339,2.66035,99.9565,100.0,0.01,99.9987,36.9749,1.57742,4.54041,0.335437,91.3985,55.0699
1613,2.23328,kFourEBP1Dephos,2.25,0.0577555,0.603694,0.0105939,51.4116,100.0,6.55339,2.66035,99.9565,100.0,0.01,99.9987,36.9749,1.57742,4.54041,0.335437,91.3985,55.0699
1614,2.23328,kFourEBP1Dephos,2.25,0.0577555,0.603694,0.0105939,51.4116,100.0,6.55339,2.66035,99.9565,100.0,0.01,99.9987,36.9749,1.57742,4.54041,0.335437,91.3985,55.0699
1615,2.23328,kFourEBP1Dephos,2.25,0.0577555,0.603694,0.0105939,51.4116,100.0,6.55339,2.66035,99.9565,100.0,0.01,99.9987,36.9749,1.57742,4.54041,0.335437,91.3985,55.0699
1616,2.23328,kFourEBP1Dephos,2.25,0.0577555,0.603694,0.0105939,51.4116,100.0,6.55339,2.66035,99.9565,100.0,0.01,99.9987,36.9749,1.57742,4.54041,0.335437,91.3985,55.0699
1617,2.23328,kFourEBP1Dephos,2.25,0.0577555,0.603694,0.0105939,51.4116,100.0,6.55339,2.66035,99.9565,100.0,0.01,99.9987,36.9749,1.57742,4.54041,0.335437,91.3985,55.0699
1618,2.23328,kFourEBP1Dephos,2.25,0.0577555,0.603694,0.0105939,51.4116,100.0,6.55339,2.66035,99.9565,100.0,0.01,99.9987,36.9749,1.57742,4.54041,0.335437,91.3985,55.0699
1619,2.23328,kFourEBP1Dephos,2.25,0.0577555,0.603694,0.0105939,51.4116,100.0,6.55339,2.66035,99.9565,100.0,0.01,99.9987,36.9749,1.57742,4.54041,0.335437,91.3985,55.0699
1620,2.23346,kFourEBP1Dephos,3.3749999999999996,0.9647479999999999,10.1687,0.177511,77.11739999999999,100.0,7.5917,3.6846300000000003,99.9962,100.0,0.01,100.0,50.2501,2.1979,4.25023,0.291919,96.6392,58.1922
1621,2.23346,kFourEBP1Dephos,3.3749999999999996,0.9647479999999999,10.1687,0.177511,77.11739999999999,100.0,7.5917,3.6846300000000003,99.9962,100.0,0.01,100.0,50.2501,2.1979,4.25023,0.291919,96.6392,58.1922
1622,2.23346,kFourEBP1Dephos,3.3749999999999996,0.9647479999999999,10.1687,0.177511,77.11739999999999,100.0,7.5917,3.6846300000000003,99.9962,100.0,0.01,100.0,50.2501,2.1979,4.25023,0.291919,96.6392,58.1922
1623,2.23346,kFourEBP1Dephos,3.3749999999999996,0.9647479999999999,10.1687,0.177511,77.11739999999999,100.0,7.5917,3.6846300000000003,99.9962,100.0,0.01,100.0,50.2501,2.1979,4.25023,0.291919,96.6392,58.1922
1624,2.23346,kFourEBP1Dephos,3.3749999999999996,0.9647479999999999,10.1687,0.177511,77.11739999999999,100.0,7.5917,3.6846300000000003,99.9962,100.0,0.01,100.0,50.2501,2.1979,4.25023,0.291919,96.6392,58.1922
1625,2.23346,kFourEBP1Dephos,3.3749999999999996,0.9647479999999999,10.1687,0.177511,77.11739999999999,100.0,7.5917,3.6846300000000003,99.9962,100.0,0.01,100.0,50.2501,2.1979,4.25023,0.291919,96.6392,58.1922
1626,2.23346,kFourEBP1Dephos,3.3749999999999996,0.9647479999999999,10.1687,0.177511,77.11739999999999,100.0,7.5917,3.6846300000000003,99.9962,100.0,0.01,100.0,50.2501,2.1979,4.25023,0.291919,96.6392,58.1922
1627,2.23346,kFourEBP1Dephos,3.3749999999999996,0.9647479999999999,10.1687,0.177511,77.11739999999999,100.0,7.5917,3.6846300000000003,99.9962,100.0,0.01,100.0,50.2501,2.1979,4.25023,0.291919,96.6392,58.1922
1628,2.23346,kFourEBP1Dephos,3.3749999999999996,0.9647479999999999,10.1687,0.177511,77.11739999999999,100.0,7.5917,3.6846300000000003,99.9962,100.0,0.01,100.0,50.2501,2.1979,4.25023,0.291919,96.6392,58.1922
1629,2.23346,kFourEBP1Dephos,3.3749999999999996,0.9647479999999999,10.1687,0.177511,77.11739999999999,100.0,7.5917,3.6846300000000003,99.9962,100.0,0.01,100.0,50.2501,2.1979,4.25023,0.291919,96.6392,58.1922
1630,2.23351,kFourEBP1Dephos,5.062,0.231172,2.7176,0.0432442,115.6646752,99.5837,11.2183,0.0203304,99.80799999999999,99.9987,0.0100004,99.9949,0.165951,0.0119337,2.6575,0.0342666,96.8602,56.7157
1631,2.23351,kFourEBP1Dephos,5.062,0.231172,2.7176,0.0432442,115.6646752,99.5837,11.2183,0.0203304,99.80799999999999,99.9987,0.0100004,99.9949,0.165951,0.0119337,2.6575,0.0342666,96.8602,56.7157
1632,2.23351,kFourEBP1Dephos,5.062,0.231172,2.7176,0.0432442,115.6646752,99.5837,11.2183,0.0203304,99.80799999999999,99.9987,0.0100004,99.9949,0.165951,0.0119337,2.6575,0.0342666,96.8602,56.7157
1633,2.23351,kFourEBP1Dephos,5.062,0.231172,2.7176,0.0432442,115.6646752,99.5837,11.2183,0.0203304,99.80799999999999,99.9987,0.0100004,99.9949,0.165951,0.0119337,2.6575,0.0342666,96.8602,56.7157
1634,2.23351,kFourEBP1Dephos,5.062,0.231172,2.7176,0.0432442,115.6646752,99.5837,11.2183,0.0203304,99.80799999999999,99.9987,0.0100004,99.9949,0.165951,0.0119337,2.6575,0.0342666,96.8602,56.7157
1635,2.23351,kFourEBP1Dephos,5.062,0.231172,2.7176,0.0432442,115.6646752,99.5837,11.2183,0.0203304,99.80799999999999,99.9987,0.0100004,99.9949,0.165951,0.0119337,2.6575,0.0342666,96.8602,56.7157
1636,2.23351,kFourEBP1Dephos,5.062,0.231172,2.7176,0.0432442,115.6646752,99.5837,11.2183,0.0203304,99.80799999999999,99.9987,0.0100004,99.9949,0.165951,0.0119337,2.6575,0.0342666,96.8602,56.7157
1637,2.23351,kFourEBP1Dephos,5.062,0.231172,2.7176,0.0432442,115.6646752,99.5837,11.2183,0.0203304,99.80799999999999,99.9987,0.0100004,99.9949,0.165951,0.0119337,2.6575,0.0342666,96.8602,56.7157
1638,2.23351,kFourEBP1Dephos,5.062,0.231172,2.7176,0.0432442,115.6646752,99.5837,11.2183,0.0203304,99.80799999999999,99.9987,0.0100004,99.9949,0.165951,0.0119337,2.6575,0.0342666,96.8602,56.7157
1639,2.23351,kFourEBP1Dephos,5.062,0.231172,2.7176,0.0432442,115.6646752,99.5837,11.2183,0.0203304,99.80799999999999,99.9987,0.0100004,99.9949,0.165951,0.0119337,2.6575,0.0342666,96.8602,56.7157
1640,2.23354,kFourEBP1Dephos,7.594,1.4852,14.8932,0.26571500000000003,173.5198624,99.9991,10.3737,0.11825799999999999,100.0,99.9987,0.01,99.9706,1.1652200000000001,0.06825039999999999,3.2758599999999998,0.344087,95.0683,60.6615
1641,2.23354,kFourEBP1Dephos,7.594,1.4852,14.8932,0.26571500000000003,173.5198624,99.9991,10.3737,0.11825799999999999,100.0,99.9987,0.01,99.9706,1.1652200000000001,0.06825039999999999,3.2758599999999998,0.344087,95.0683,60.6615
1642,2.23354,kFourEBP1Dephos,7.594,1.4852,14.8932,0.26571500000000003,173.5198624,99.9991,10.3737,0.11825799999999999,100.0,99.9987,0.01,99.9706,1.1652200000000001,0.06825039999999999,3.2758599999999998,0.344087,95.0683,60.6615
1643,2.23354,kFourEBP1Dephos,7.594,1.4852,14.8932,0.26571500000000003,173.5198624,99.9991,10.3737,0.11825799999999999,100.0,99.9987,0.01,99.9706,1.1652200000000001,0.06825039999999999,3.2758599999999998,0.344087,95.0683,60.6615
1644,2.23354,kFourEBP1Dephos,7.594,1.4852,14.8932,0.26571500000000003,173.5198624,99.9991,10.3737,0.11825799999999999,100.0,99.9987,0.01,99.9706,1.1652200000000001,0.06825039999999999,3.2758599999999998,0.344087,95.0683,60.6615
1645,2.23354,kFourEBP1Dephos,7.594,1.4852,14.8932,0.26571500000000003,173.5198624,99.9991,10.3737,0.11825799999999999,100.0,99.9987,0.01,99.9706,1.1652200000000001,0.06825039999999999,3.2758599999999998,0.344087,95.0683,60.6615
1646,2.23354,kFourEBP1Dephos,7.594,1.4852,14.8932,0.26571500000000003,173.5198624,99.9991,10.3737,0.11825799999999999,100.0,99.9987,0.01,99.9706,1.1652200000000001,0.06825039999999999,3.2758599999999998,0.344087,95.0683,60.6615
1647,2.23354,kFourEBP1Dephos,7.594,1.4852,14.8932,0.26571500000000003,173.5198624,99.9991,10.3737,0.11825799999999999,100.0,99.9987,0.01,99.9706,1.1652200000000001,0.06825039999999999,3.2758599999999998,0.344087,95.0683,60.6615
1648,2.23354,kFourEBP1Dephos,7.594,1.4852,14.8932,0.26571500000000003,173.5198624,99.9991,10.3737,0.11825799999999999,100.0,99.9987,0.01,99.9706,1.1652200000000001,0.06825039999999999,3.2758599999999998,0.344087,95.0683,60.6615
1649,2.23354,kFourEBP1Dephos,7.594,1.4852,14.8932,0.26571500000000003,173.5198624,99.9991,10.3737,0.11825799999999999,100.0,99.9987,0.01,99.9706,1.1652200000000001,0.06825039999999999,3.2758599999999998,0.344087,95.0683,60.6615
1650,2.2332400000000003,kFourEBP1Phos,0.132,0.0549885,0.573883,0.0101031,6.4517,9.6259416,0.8794540000000001,2.09568,99.8106,100.0,0.01,100.0,19.9774,1.24379,3.00641,0.0119058,98.4829,59.6131
1651,2.2332400000000003,kFourEBP1Phos,0.132,0.0549885,0.573883,0.0101031,6.4517,9.6259416,0.8794540000000001,2.09568,99.8106,100.0,0.01,100.0,19.9774,1.24379,3.00641,0.0119058,98.4829,59.6131
1652,2.2332400000000003,kFourEBP1Phos,0.132,0.0549885,0.573883,0.0101031,6.4517,9.6259416,0.8794540000000001,2.09568,99.8106,100.0,0.01,100.0,19.9774,1.24379,3.00641,0.0119058,98.4829,59.6131
1653,2.2332400000000003,kFourEBP1Phos,0.132,0.0549885,0.573883,0.0101031,6.4517,9.6259416,0.8794540000000001,2.09568,99.8106,100.0,0.01,100.0,19.9774,1.24379,3.00641,0.0119058,98.4829,59.6131
1654,2.2332400000000003,kFourEBP1Phos,0.132,0.0549885,0.573883,0.0101031,6.4517,9.6259416,0.8794540000000001,2.09568,99.8106,100.0,0.01,100.0,19.9774,1.24379,3.00641,0.0119058,98.4829,59.6131
1655,2.2332400000000003,kFourEBP1Phos,0.132,0.0549885,0.573883,0.0101031,6.4517,9.6259416,0.8794540000000001,2.09568,99.8106,100.0,0.01,100.0,19.9774,1.24379,3.00641,0.0119058,98.4829,59.6131
1656,2.2332400000000003,kFourEBP1Phos,0.132,0.0549885,0.573883,0.0101031,6.4517,9.6259416,0.8794540000000001,2.09568,99.8106,100.0,0.01,100.0,19.9774,1.24379,3.00641,0.0119058,98.4829,59.6131
1657,2.2332400000000003,kFourEBP1Phos,0.132,0.0549885,0.573883,0.0101031,6.4517,9.6259416,0.8794540000000001,2.09568,99.8106,100.0,0.01,100.0,19.9774,1.24379,3.00641,0.0119058,98.4829,59.6131
1658,2.2332400000000003,kFourEBP1Phos,0.132,0.0549885,0.573883,0.0101031,6.4517,9.6259416,0.8794540000000001,2.09568,99.8106,100.0,0.01,100.0,19.9774,1.24379,3.00641,0.0119058,98.4829,59.6131
1659,2.2332400000000003,kFourEBP1Phos,0.132,0.0549885,0.573883,0.0101031,6.4517,9.6259416,0.8794540000000001,2.09568,99.8106,100.0,0.01,100.0,19.9774,1.24379,3.00641,0.0119058,98.4829,59.6131
1660,2.23322,kFourEBP1Phos,0.198,0.12349,1.29025,0.0227274,6.842160000000002,14.438912400000001,1.08897,2.59491,99.6186,100.0,0.01,100.0,28.3865,1.55156,3.50193,0.0111425,89.8945,54.4112
1661,2.23322,kFourEBP1Phos,0.198,0.12349,1.29025,0.0227274,6.842160000000002,14.438912400000001,1.08897,2.59491,99.6186,100.0,0.01,100.0,28.3865,1.55156,3.50193,0.0111425,89.8945,54.4112
1662,2.23322,kFourEBP1Phos,0.198,0.12349,1.29025,0.0227274,6.842160000000002,14.438912400000001,1.08897,2.59491,99.6186,100.0,0.01,100.0,28.3865,1.55156,3.50193,0.0111425,89.8945,54.4112
1663,2.23322,kFourEBP1Phos,0.198,0.12349,1.29025,0.0227274,6.842160000000002,14.438912400000001,1.08897,2.59491,99.6186,100.0,0.01,100.0,28.3865,1.55156,3.50193,0.0111425,89.8945,54.4112
1664,2.23322,kFourEBP1Phos,0.198,0.12349,1.29025,0.0227274,6.842160000000002,14.438912400000001,1.08897,2.59491,99.6186,100.0,0.01,100.0,28.3865,1.55156,3.50193,0.0111425,89.8945,54.4112
1665,2.23322,kFourEBP1Phos,0.198,0.12349,1.29025,0.0227274,6.842160000000002,14.438912400000001,1.08897,2.59491,99.6186,100.0,0.01,100.0,28.3865,1.55156,3.50193,0.0111425,89.8945,54.4112
1666,2.23322,kFourEBP1Phos,0.198,0.12349,1.29025,0.0227274,6.842160000000002,14.438912400000001,1.08897,2.59491,99.6186,100.0,0.01,100.0,28.3865,1.55156,3.50193,0.0111425,89.8945,54.4112
1667,2.23322,kFourEBP1Phos,0.198,0.12349,1.29025,0.0227274,6.842160000000002,14.438912400000001,1.08897,2.59491,99.6186,100.0,0.01,100.0,28.3865,1.55156,3.50193,0.0111425,89.8945,54.4112
1668,2.23322,kFourEBP1Phos,0.198,0.12349,1.29025,0.0227274,6.842160000000002,14.438912400000001,1.08897,2.59491,99.6186,100.0,0.01,100.0,28.3865,1.55156,3.50193,0.0111425,89.8945,54.4112
1669,2.23322,kFourEBP1Phos,0.198,0.12349,1.29025,0.0227274,6.842160000000002,14.438912400000001,1.08897,2.59491,99.6186,100.0,0.01,100.0,28.3865,1.55156,3.50193,0.0111425,89.8945,54.4112
1670,2.23323,kFourEBP1Phos,0.296,0.257569,2.67628,0.0473589,9.61774,21.585444799999998,1.51644,3.64165,99.9949,100.0,0.01,100.0,44.4177,2.18169,3.85383,0.010053200000000002,89.4138,54.1213
1671,2.23323,kFourEBP1Phos,0.296,0.257569,2.67628,0.0473589,9.61774,21.585444799999998,1.51644,3.64165,99.9949,100.0,0.01,100.0,44.4177,2.18169,3.85383,0.010053200000000002,89.4138,54.1213
1672,2.23323,kFourEBP1Phos,0.296,0.257569,2.67628,0.0473589,9.61774,21.585444799999998,1.51644,3.64165,99.9949,100.0,0.01,100.0,44.4177,2.18169,3.85383,0.010053200000000002,89.4138,54.1213
1673,2.23323,kFourEBP1Phos,0.296,0.257569,2.67628,0.0473589,9.61774,21.585444799999998,1.51644,3.64165,99.9949,100.0,0.01,100.0,44.4177,2.18169,3.85383,0.010053200000000002,89.4138,54.1213
1674,2.23323,kFourEBP1Phos,0.296,0.257569,2.67628,0.0473589,9.61774,21.585444799999998,1.51644,3.64165,99.9949,100.0,0.01,100.0,44.4177,2.18169,3.85383,0.010053200000000002,89.4138,54.1213
1675,2.23323,kFourEBP1Phos,0.296,0.257569,2.67628,0.0473589,9.61774,21.585444799999998,1.51644,3.64165,99.9949,100.0,0.01,100.0,44.4177,2.18169,3.85383,0.010053200000000002,89.4138,54.1213
1676,2.23323,kFourEBP1Phos,0.296,0.257569,2.67628,0.0473589,9.61774,21.585444799999998,1.51644,3.64165,99.9949,100.0,0.01,100.0,44.4177,2.18169,3.85383,0.010053200000000002,89.4138,54.1213
1677,2.23323,kFourEBP1Phos,0.296,0.257569,2.67628,0.0473589,9.61774,21.585444799999998,1.51644,3.64165,99.9949,100.0,0.01,100.0,44.4177,2.18169,3.85383,0.010053200000000002,89.4138,54.1213
1678,2.23323,kFourEBP1Phos,0.296,0.257569,2.67628,0.0473589,9.61774,21.585444799999998,1.51644,3.64165,99.9949,100.0,0.01,100.0,44.4177,2.18169,3.85383,0.010053200000000002,89.4138,54.1213
1679,2.23323,kFourEBP1Phos,0.296,0.257569,2.67628,0.0473589,9.61774,21.585444799999998,1.51644,3.64165,99.9949,100.0,0.01,100.0,44.4177,2.18169,3.85383,0.010053200000000002,89.4138,54.1213
1680,2.23322,kFourEBP1Phos,0.444,1.04436,10.9458,0.192324,11.8277,32.3781672,2.04135,3.95301,95.6301,100.0,0.01,97.1117,52.8589,2.41293,4.14349,0.01027,97.657,59.0404
1681,2.23322,kFourEBP1Phos,0.444,1.04436,10.9458,0.192324,11.8277,32.3781672,2.04135,3.95301,95.6301,100.0,0.01,97.1117,52.8589,2.41293,4.14349,0.01027,97.657,59.0404
1682,2.23322,kFourEBP1Phos,0.444,1.04436,10.9458,0.192324,11.8277,32.3781672,2.04135,3.95301,95.6301,100.0,0.01,97.1117,52.8589,2.41293,4.14349,0.01027,97.657,59.0404
1683,2.23322,kFourEBP1Phos,0.444,1.04436,10.9458,0.192324,11.8277,32.3781672,2.04135,3.95301,95.6301,100.0,0.01,97.1117,52.8589,2.41293,4.14349,0.01027,97.657,59.0404
1684,2.23322,kFourEBP1Phos,0.444,1.04436,10.9458,0.192324,11.8277,32.3781672,2.04135,3.95301,95.6301,100.0,0.01,97.1117,52.8589,2.41293,4.14349,0.01027,97.657,59.0404
1685,2.23322,kFourEBP1Phos,0.444,1.04436,10.9458,0.192324,11.8277,32.3781672,2.04135,3.95301,95.6301,100.0,0.01,97.1117,52.8589,2.41293,4.14349,0.01027,97.657,59.0404
1686,2.23322,kFourEBP1Phos,0.444,1.04436,10.9458,0.192324,11.8277,32.3781672,2.04135,3.95301,95.6301,100.0,0.01,97.1117,52.8589,2.41293,4.14349,0.01027,97.657,59.0404
1687,2.23322,kFourEBP1Phos,0.444,1.04436,10.9458,0.192324,11.8277,32.3781672,2.04135,3.95301,95.6301,100.0,0.01,97.1117,52.8589,2.41293,4.14349,0.01027,97.657,59.0404
1688,2.23322,kFourEBP1Phos,0.444,1.04436,10.9458,0.192324,11.8277,32.3781672,2.04135,3.95301,95.6301,100.0,0.01,97.1117,52.8589,2.41293,4.14349,0.01027,97.657,59.0404
1689,2.23322,kFourEBP1Phos,0.444,1.04436,10.9458,0.192324,11.8277,32.3781672,2.04135,3.95301,95.6301,100.0,0.01,97.1117,52.8589,2.41293,4.14349,0.01027,97.657,59.0404
1690,2.23323,kFourEBP1Phos,0.667,0.492616,5.18138,0.0908465,14.4325,48.6401746,2.62616,3.66308,99.4957,100.0,0.01,97.9256,52.833,2.16438,4.76431,0.0937032,97.2664,58.7186
1691,2.23323,kFourEBP1Phos,0.667,0.492616,5.18138,0.0908465,14.4325,48.6401746,2.62616,3.66308,99.4957,100.0,0.01,97.9256,52.833,2.16438,4.76431,0.0937032,97.2664,58.7186
1692,2.23323,kFourEBP1Phos,0.667,0.492616,5.18138,0.0908465,14.4325,48.6401746,2.62616,3.66308,99.4957,100.0,0.01,97.9256,52.833,2.16438,4.76431,0.0937032,97.2664,58.7186
1693,2.23323,kFourEBP1Phos,0.667,0.492616,5.18138,0.0908465,14.4325,48.6401746,2.62616,3.66308,99.4957,100.0,0.01,97.9256,52.833,2.16438,4.76431,0.0937032,97.2664,58.7186
1694,2.23323,kFourEBP1Phos,0.667,0.492616,5.18138,0.0908465,14.4325,48.6401746,2.62616,3.66308,99.4957,100.0,0.01,97.9256,52.833,2.16438,4.76431,0.0937032,97.2664,58.7186
1695,2.23323,kFourEBP1Phos,0.667,0.492616,5.18138,0.0908465,14.4325,48.6401746,2.62616,3.66308,99.4957,100.0,0.01,97.9256,52.833,2.16438,4.76431,0.0937032,97.2664,58.7186
1696,2.23323,kFourEBP1Phos,0.667,0.492616,5.18138,0.0908465,14.4325,48.6401746,2.62616,3.66308,99.4957,100.0,0.01,97.9256,52.833,2.16438,4.76431,0.0937032,97.2664,58.7186
1697,2.23323,kFourEBP1Phos,0.667,0.492616,5.18138,0.0908465,14.4325,48.6401746,2.62616,3.66308,99.4957,100.0,0.01,97.9256,52.833,2.16438,4.76431,0.0937032,97.2664,58.7186
1698,2.23323,kFourEBP1Phos,0.667,0.492616,5.18138,0.0908465,14.4325,48.6401746,2.62616,3.66308,99.4957,100.0,0.01,97.9256,52.833,2.16438,4.76431,0.0937032,97.2664,58.7186
1699,2.23323,kFourEBP1Phos,0.667,0.492616,5.18138,0.0908465,14.4325,48.6401746,2.62616,3.66308,99.4957,100.0,0.01,97.9256,52.833,2.16438,4.76431,0.0937032,97.2664,58.7186
1700,2.23322,kFourEBP1Phos,1.0,0.5585720000000001,5.83708,0.102801,22.8496,72.9238,4.12607,4.76971,100.0,100.0,0.01,99.9777,69.7038,2.87753,4.57437,0.01,93.3278,56.4908
1701,2.23322,kFourEBP1Phos,1.0,0.5585720000000001,5.83708,0.102801,22.8496,72.9238,4.12607,4.76971,100.0,100.0,0.01,99.9777,69.7038,2.87753,4.57437,0.01,93.3278,56.4908
1702,2.23322,kFourEBP1Phos,1.0,0.5585720000000001,5.83708,0.102801,22.8496,72.9238,4.12607,4.76971,100.0,100.0,0.01,99.9777,69.7038,2.87753,4.57437,0.01,93.3278,56.4908
1703,2.23322,kFourEBP1Phos,1.0,0.5585720000000001,5.83708,0.102801,22.8496,72.9238,4.12607,4.76971,100.0,100.0,0.01,99.9777,69.7038,2.87753,4.57437,0.01,93.3278,56.4908
1704,2.23322,kFourEBP1Phos,1.0,0.5585720000000001,5.83708,0.102801,22.8496,72.9238,4.12607,4.76971,100.0,100.0,0.01,99.9777,69.7038,2.87753,4.57437,0.01,93.3278,56.4908
1705,2.23322,kFourEBP1Phos,1.0,0.5585720000000001,5.83708,0.102801,22.8496,72.9238,4.12607,4.76971,100.0,100.0,0.01,99.9777,69.7038,2.87753,4.57437,0.01,93.3278,56.4908
1706,2.23322,kFourEBP1Phos,1.0,0.5585720000000001,5.83708,0.102801,22.8496,72.9238,4.12607,4.76971,100.0,100.0,0.01,99.9777,69.7038,2.87753,4.57437,0.01,93.3278,56.4908
1707,2.23322,kFourEBP1Phos,1.0,0.5585720000000001,5.83708,0.102801,22.8496,72.9238,4.12607,4.76971,100.0,100.0,0.01,99.9777,69.7038,2.87753,4.57437,0.01,93.3278,56.4908
1708,2.23322,kFourEBP1Phos,1.0,0.5585720000000001,5.83708,0.102801,22.8496,72.9238,4.12607,4.76971,100.0,100.0,0.01,99.9777,69.7038,2.87753,4.57437,0.01,93.3278,56.4908
1709,2.23322,kFourEBP1Phos,1.0,0.5585720000000001,5.83708,0.102801,22.8496,72.9238,4.12607,4.76971,100.0,100.0,0.01,99.9777,69.7038,2.87753,4.57437,0.01,93.3278,56.4908
1710,2.23323,kFourEBP1Phos,1.5,0.373022,3.86925,0.06845069999999999,29.635,109.3857,5.48893,5.4596,85.6576,100.0,0.01,77.8553,85.4638,3.01539,5.18331,0.0118266,92.4056,56.0953
1711,2.23323,kFourEBP1Phos,1.5,0.373022,3.86925,0.06845069999999999,29.635,109.3857,5.48893,5.4596,85.6576,100.0,0.01,77.8553,85.4638,3.01539,5.18331,0.0118266,92.4056,56.0953
1712,2.23323,kFourEBP1Phos,1.5,0.373022,3.86925,0.06845069999999999,29.635,109.3857,5.48893,5.4596,85.6576,100.0,0.01,77.8553,85.4638,3.01539,5.18331,0.0118266,92.4056,56.0953
1713,2.23323,kFourEBP1Phos,1.5,0.373022,3.86925,0.06845069999999999,29.635,109.3857,5.48893,5.4596,85.6576,100.0,0.01,77.8553,85.4638,3.01539,5.18331,0.0118266,92.4056,56.0953
1714,2.23323,kFourEBP1Phos,1.5,0.373022,3.86925,0.06845069999999999,29.635,109.3857,5.48893,5.4596,85.6576,100.0,0.01,77.8553,85.4638,3.01539,5.18331,0.0118266,92.4056,56.0953
1715,2.23323,kFourEBP1Phos,1.5,0.373022,3.86925,0.06845069999999999,29.635,109.3857,5.48893,5.4596,85.6576,100.0,0.01,77.8553,85.4638,3.01539,5.18331,0.0118266,92.4056,56.0953
1716,2.23323,kFourEBP1Phos,1.5,0.373022,3.86925,0.06845069999999999,29.635,109.3857,5.48893,5.4596,85.6576,100.0,0.01,77.8553,85.4638,3.01539,5.18331,0.0118266,92.4056,56.0953
1717,2.23323,kFourEBP1Phos,1.5,0.373022,3.86925,0.06845069999999999,29.635,109.3857,5.48893,5.4596,85.6576,100.0,0.01,77.8553,85.4638,3.01539,5.18331,0.0118266,92.4056,56.0953
1718,2.23323,kFourEBP1Phos,1.5,0.373022,3.86925,0.06845069999999999,29.635,109.3857,5.48893,5.4596,85.6576,100.0,0.01,77.8553,85.4638,3.01539,5.18331,0.0118266,92.4056,56.0953
1719,2.23323,kFourEBP1Phos,1.5,0.373022,3.86925,0.06845069999999999,29.635,109.3857,5.48893,5.4596,85.6576,100.0,0.01,77.8553,85.4638,3.01539,5.18331,0.0118266,92.4056,56.0953
1720,2.23327,kFourEBP1Phos,2.25,0.806131,8.05872,0.147804,27.4488,164.07855,5.65154,6.14955,83.3856,100.0,0.01,54.2983,97.1833,2.45341,7.358219999999998,0.0105979,94.1437,55.9789
