,Time,A,Ap,Bp,B,PT,Stim,A_wb,Ap_wb,B_wb,Bp_wb,mySubsA0,mySubsA1,mySubsA2,A_wb_DVT0,A_wb_DVT1,A_wb_DVT2,A_wb_DVT3,A_wb_DVT4,A_wb_DVT5,Ap_wb_DVT0,Ap_wb_DVT1,Ap_wb_DVT2,Ap_wb_DVT3,Ap_wb_DVT4,Ap_wb_DVT5,B_wb_DVT0,B_wb_DVT1,B_wb_DVT2,B_wb_DVT3,B_wb_DVT4,B_wb_DVT5,Bp_wb_DVT0,Bp_wb_DVT1,Bp_wb_DVT2,Bp_wb_DVT3,Bp_wb_DVT4,Bp_wb_DVT5,PTSpeed,k1,k2,k3,k4,A_T,B_T,index,dataKey
229,130,1.4513200000000002,1.24868,1.97587,1.42413,130,1,2.7,1.24868,3.4,1.97587,0.269999,0.0999998,0.117647,2.7,2.7,2.7,2.7,2.7,2.7,0.899999,1.24033,1.27084,1.25947,1.25216,1.24956,3.4,3.4,3.4,3.4,3.4,3.4,1.7,1.8199900000000002,1.9235200000000001,1.9622700000000002,1.97311,1.9755200000000002,1,0.0999998,0.117647,0.111099,0.09998889999999999,2.7,3.4,9,cellLineB
230,140,1.4513200000000002,1.24868,1.97587,1.42413,140,1,2.7,1.24868,3.4,1.97587,0.269999,0.0999998,0.117647,2.7,2.7,2.7,2.7,2.7,2.7,0.899999,1.24033,1.27084,1.25947,1.25216,1.24956,3.4,3.4,3.4,3.4,3.4,3.4,1.7,1.8199900000000002,1.9235200000000001,1.9622700000000002,1.97311,1.9755200000000002,1,0.0999998,0.117647,0.111099,0.09998889999999999,2.7,3.4,9,cellLineB
231,150,1.4513200000000002,1.24868,1.97587,1.42413,150,1,2.7,1.24868,3.4,1.97587,0.269999,0.0999998,0.117647,2.7,2.7,2.7,2.7,2.7,2.7,0.899999,1.24033,1.27084,1.25947,1.25216,1.24956,3.4,3.4,3.4,3.4,3.4,3.4,1.7,1.8199900000000002,1.9235200000000001,1.9622700000000002,1.97311,1.9755200000000002,1,0.0999998,0.117647,0.111099,0.09998889999999999,2.7,3.4,9,cellLineB
232,160,1.4513200000000002,1.24868,1.97587,1.42413,160,1,2.7,1.24868,3.4,1.97587,0.269999,0.0999998,0.117647,2.7,2.7,2.7,2.7,2.7,2.7,0.899999,1.24033,1.27084,1.25947,1.25216,1.24956,3.4,3.4,3.4,3.4,3.4,3.4,1.7,1.8199900000000002,1.9235200000000001,1.9622700000000002,1.97311,1.9755200000000002,1,0.0999998,0.117647,0.111099,0.09998889999999999,2.7,3.4,9,cellLineB
233,170,1.4513200000000002,1.24868,1.97587,1.42413,170,1,2.7,1.24868,3.4,1.97587,0.269999,0.0999998,0.117647,2.7,2.7,2.7,2.7,2.7,2.7,0.899999,1.24033,1.27084,1.25947,1.25216,1.24956,3.4,3.4,3.4,3.4,3.4,3.4,1.7,1.8199900000000002,1.9235200000000001,1.9622700000000002,1.97311,1.9755200000000002,1,0.0999998,0.117647,0.111099,0.09998889999999999,2.7,3.4,9,cellLineB
234,180,1.4513200000000002,1.24868,1.97587,1.42413,180,1,2.7,1.24868,3.4,1.97587,0.269999,0.0999998,0.117647,2.7,2.7,2.7,2.7,2.7,2.7,0.899999,1.24033,1.27084,1.25947,1.25216,1.24956,3.4,3.4,3.4,3.4,3.4,3.4,1.7,1.8199900000000002,1.9235200000000001,1.9622700000000002,1.97311,1.9755200000000002,1,0.0999998,0.117647,0.111099,0.09998889999999999,2.7,3.4,9,cellLineB
235,190,1.4513200000000002,1.24868,1.97587,1.42413,190,1,2.7,1.24868,3.4,1.97587,0.269999,0.0999998,0.117647,2.7,2.7,2.7,2.7,2.7,2.7,0.899999,1.24033,1.27084,1.25947,1.25216,1.24956,3.4,3.4,3.4,3.4,3.4,3.4,1.7,1.8199900000000002,1.9235200000000001,1.9622700000000002,1.97311,1.9755200000000002,1,0.0999998,0.117647,0.111099,0.09998889999999999,2.7,3.4,9,cellLineB
236,200,1.4513200000000002,1.24868,1.97587,1.42413,200,1,2.7,1.24868,3.4,1.97587,0.269999,0.0999998,0.117647,2.7,2.7,2.7,2.7,2.7,2.7,0.899999,1.24033,1.27084,1.25947,1.25216,1.24956,3.4,3.4,3.4,3.4,3.4,3.4,1.7,1.8199900000000002,1.9235200000000001,1.9622700000000002,1.97311,1.9755200000000002,1,0.0999998,0.117647,0.111099,0.09998889999999999,2.7,3.4,9,cellLineB
237,210,1.4513200000000002,1.24868,1.97587,1.42413,210,1,2.7,1.24868,3.4,1.97587,0.269999,0.0999998,0.117647,2.7,2.7,2.7,2.7,2.7,2.7,0.899999,1.24033,1.27084,1.25947,1.25216,1.24956,3.4,3.4,3.4,3.4,3.4,3.4,1.7,1.8199900000000002,1.9235200000000001,1.9622700000000002,1.97311,1.9755200000000002,1,0.0999998,0.117647,0.111099,0.09998889999999999,2.7,3.4,9,cellLineB
238,220,1.4513200000000002,1.24868,1.97587,1.42413,220,1,2.7,1.24868,3.4,1.97587,0.269999,0.0999998,0.117647,2.7,2.7,2.7,2.7,2.7,2.7,0.899999,1.24033,1.27084,1.25947,1.25216,1.24956,3.4,3.4,3.4,3.4,3.4,3.4,1.7,1.8199900000000002,1.9235200000000001,1.9622700000000002,1.97311,1.9755200000000002,1,0.0999998,0.117647,0.111099,0.09998889999999999,2.7,3.4,9,cellLineB
239,230,1.4513200000000002,1.24868,1.97587,1.42413,230,1,2.7,1.24868,3.4,1.97587,0.269999,0.0999998,0.117647,2.7,2.7,2.7,2.7,2.7,2.7,0.899999,1.24033,1.27084,1.25947,1.25216,1.24956,3.4,3.4,3.4,3.4,3.4,3.4,1.7,1.8199900000000002,1.9235200000000001,1.9622700000000002,1.97311,1.9755200000000002,1,0.0999998,0.117647,0.111099,0.09998889999999999,2.7,3.4,9,cellLineB
240,0,0.900001,0.899999,0.85,0.85,0,1,1.8,0.899999,1.7,0.85,0.18,0.0999998,0.117647,1.8,10000.0,10000.0,10000.0,10000.0,10000.0,0.899999,10000.0,10000.0,10000.0,10000.0,10000.0,1.7,10000.0,10000.0,10000.0,10000.0,10000.0,0.85,10000.0,10000.0,10000.0,10000.0,10000.0,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
241,10,0.642361,1.15764,0.935167,0.764833,10,1,1.8,1.15764,1.7,0.935167,0.18,0.0999998,0.117647,1.8,1.8,1.8,10000.0,10000.0,10000.0,0.899999,1.10449,1.15269,10000.0,10000.0,10000.0,1.7,1.7,1.7,10000.0,10000.0,10000.0,0.85,0.884704,0.923227,10000.0,10000.0,10000.0,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
242,20,0.64573,1.1542700000000001,0.953678,0.746322,20,1,1.8,1.1542700000000001,1.7,0.953678,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
243,30,0.6472060000000001,1.15279,0.9546549999999999,0.745345,30,1,1.8,1.15279,1.7,0.9546549999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
244,40,0.647302,1.1527,0.9546459999999999,0.745354,40,1,1.8,1.1527,1.7,0.9546459999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
245,50,0.647302,1.1527,0.954641,0.745359,50,1,1.8,1.1527,1.7,0.954641,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
246,60,0.647302,1.1527,0.9546399999999999,0.74536,60,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
247,70,0.647302,1.1527,0.9546399999999999,0.74536,70,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
248,80,0.647302,1.1527,0.9546399999999999,0.74536,80,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
249,90,0.647302,1.1527,0.9546399999999999,0.74536,90,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
250,100,0.647302,1.1527,0.9546399999999999,0.74536,100,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
251,110,0.647302,1.1527,0.9546399999999999,0.74536,110,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
252,120,0.647302,1.1527,0.9546399999999999,0.74536,120,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
253,130,0.647302,1.1527,0.9546399999999999,0.74536,130,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
254,140,0.647302,1.1527,0.9546399999999999,0.74536,140,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
255,150,0.647302,1.1527,0.9546399999999999,0.74536,150,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
256,160,0.647302,1.1527,0.9546399999999999,0.74536,160,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
257,170,0.647302,1.1527,0.9546399999999999,0.74536,170,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
258,180,0.647302,1.1527,0.9546399999999999,0.74536,180,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
259,190,0.647302,1.1527,0.9546399999999999,0.74536,190,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
260,200,0.647302,1.1527,0.9546399999999999,0.74536,200,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
261,210,0.647302,1.1527,0.9546399999999999,0.74536,210,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
262,220,0.647302,1.1527,0.9546399999999999,0.74536,220,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
263,230,0.647302,1.1527,0.9546399999999999,0.74536,230,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,0,cellLineA
264,0,0.900001,0.899999,0.85,0.85,0,1,1.8,0.899999,1.7,0.85,0.18,0.0999998,0.117647,1.8,10000.0,10000.0,10000.0,10000.0,10000.0,0.899999,10000.0,10000.0,10000.0,10000.0,10000.0,1.7,10000.0,10000.0,10000.0,10000.0,10000.0,0.85,10000.0,10000.0,10000.0,10000.0,10000.0,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
265,10,0.642361,1.15764,0.935167,0.764833,10,1,1.8,1.15764,1.7,0.935167,0.18,0.0999998,0.117647,1.8,1.8,1.8,10000.0,10000.0,10000.0,0.899999,1.10449,1.15269,10000.0,10000.0,10000.0,1.7,1.7,1.7,10000.0,10000.0,10000.0,0.85,0.884704,0.923227,10000.0,10000.0,10000.0,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
266,20,0.64573,1.1542700000000001,0.953678,0.746322,20,1,1.8,1.1542700000000001,1.7,0.953678,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
267,30,0.6472060000000001,1.15279,0.9546549999999999,0.745345,30,1,1.8,1.15279,1.7,0.9546549999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
268,40,0.647302,1.1527,0.9546459999999999,0.745354,40,1,1.8,1.1527,1.7,0.9546459999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
269,50,0.647302,1.1527,0.954641,0.745359,50,1,1.8,1.1527,1.7,0.954641,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
270,60,0.647302,1.1527,0.9546399999999999,0.74536,60,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
271,70,0.647302,1.1527,0.9546399999999999,0.74536,70,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
272,80,0.647302,1.1527,0.9546399999999999,0.74536,80,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
273,90,0.647302,1.1527,0.9546399999999999,0.74536,90,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
274,100,0.647302,1.1527,0.9546399999999999,0.74536,100,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
275,110,0.647302,1.1527,0.9546399999999999,0.74536,110,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
276,120,0.647302,1.1527,0.9546399999999999,0.74536,120,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
277,130,0.647302,1.1527,0.9546399999999999,0.74536,130,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
278,140,0.647302,1.1527,0.9546399999999999,0.74536,140,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
279,150,0.647302,1.1527,0.9546399999999999,0.74536,150,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
280,160,0.647302,1.1527,0.9546399999999999,0.74536,160,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
281,170,0.647302,1.1527,0.9546399999999999,0.74536,170,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
282,180,0.647302,1.1527,0.9546399999999999,0.74536,180,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
283,190,0.647302,1.1527,0.9546399999999999,0.74536,190,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
284,200,0.647302,1.1527,0.9546399999999999,0.74536,200,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
285,210,0.647302,1.1527,0.9546399999999999,0.74536,210,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
286,220,0.647302,1.1527,0.9546399999999999,0.74536,220,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
287,230,0.647302,1.1527,0.9546399999999999,0.74536,230,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,1,cellLineA
288,0,0.900001,0.899999,0.85,0.85,0,1,1.8,0.899999,1.7,0.85,0.18,0.0999998,0.117647,1.8,10000.0,10000.0,10000.0,10000.0,10000.0,0.899999,10000.0,10000.0,10000.0,10000.0,10000.0,1.7,10000.0,10000.0,10000.0,10000.0,10000.0,0.85,10000.0,10000.0,10000.0,10000.0,10000.0,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
