,RSS,AAB,InsulinB,PI3K_T_MCF7,RICTOR_T_MCF7,RPTOR_T_MCF7,kAktByTor2Dephos,kAktByTor2Phos,kAktDephos,kAktPhos_kcat,kFourEBP1Dephos,kFourEBP1Phos,kIRS1Act,kIRS1Inact,kIRS1Phos,kPI3KDephos,kPI3KPhos,kPras40Dephos,kPras40Phos,kRAS,kS6KDephos,kS6KPhos,kTSC2Dephos,kTSC2Phos,kTSC2PhosBoost,kmTORC1Dephos,kmTORC1LysToCyt,kmTORC1Phos,kmTORC1_Dis,kmTORC1cytToLys,kmTORC2Dephos,kmTORC2DephosByS6K,kmTORC2_Dis,kmTOR_RIC_Comb,kmTOR_RPT_Comb,mTOR_T_MCF7
132,0.8493850000000001,0.388799,0.569451,0.0150344,3.43784,26.2674,100.0,20.0773,0.12073199999999999,56.8379,2.9245099999999997,4.68999,0.331362,1.9102,99.8954,97.8213,0.0116804,0.506077,0.106189,0.0100107,16.3656,7.72427,2.2774799999999997,13.9378,15.5798,26.3181,20.605,40.2816,0.41085600000000005,0.10493800000000002,1.19999,0.0112598,99.916,1.16497,0.0754638,36.4504
133,0.8493850000000001,0.273271,0.569174,0.023746299999999998,0.47743,10.6349,86.1285,100.0,0.355168,0.042575800000000004,29.4109,77.5024,2.66875,12.2836,65.1551,70.1833,1.5258,1.00957,0.0210312,0.010477600000000002,52.835,86.5615,6.60533,0.30767,1.62414,19.5076,3.99416,49.4624,37.903,3.0131200000000002,83.9828,0.01,52.0325,4.79986,1.78823,41.733999999999995
134,0.8493850000000001,0.36475599999999997,0.011747200000000001,0.0945831,0.390675,5.26475,29.7687,0.280013,0.0778597,0.0100029,2.1985,9.49479,91.5112,1.1936799999999999,26.5372,38.8554,0.0450726,0.303325,10.1882,16.602999999999998,24.3368,34.3504,1.4445,74.646,0.303215,18.2726,6.14709,17.9683,39.8844,2.20024,0.313725,0.46803199999999995,0.0243915,15.0905,45.8098,13.7125
135,0.8493850000000001,0.379044,0.5357970000000001,0.541345,33.9526,18.9335,42.8241,33.5154,0.19289,0.0118207,4.99514,89.8028,3.2603400000000002,6.73475,82.4972,66.922,0.015756100000000002,0.78675,0.32827,4.30943,6.0746,29.2474,99.835,12.1636,87.64399999999999,38.356,18.3382,8.24253,99.5591,4.4267900000000004,76.9001,0.408951,33.5399,0.0101189,8.10334,10.5379
136,0.8493850000000001,0.289617,0.5692510000000001,0.012045700000000001,27.8486,98.0836,10.2002,56.9006,0.611402,0.105064,19.2628,54.8985,0.48016899999999996,2.97792,99.9863,0.446608,0.0100036,0.779613,0.0195215,0.0100012,55.7024,97.6141,4.61247,99.9684,44.4315,2.69156,4.58622,0.636794,8.0862,0.453172,96.0,0.01,64.4136,0.010020999999999999,99.8643,99.9906
137,0.8493850000000001,0.341702,0.569317,0.41051499999999996,1.03131,27.7083,92.7675,7.52912,0.30250900000000003,0.372621,6.43754,12.1607,1.06851,5.91777,99.0111,5.79162,0.01,1.09969,3.3440199999999995,0.012463799999999999,21.8526,20.7591,5.63318,14.6186,67.9016,0.01,8.56375,37.3437,18.0829,0.298363,96.8481,0.015794799999999998,99.7906,2.73837,29.4457,20.1426
138,0.8493850000000001,0.409016,0.504145,0.01,23.471999999999998,26.8107,20.6609,2.39506,0.19675399999999998,2.3487400000000003,66.233,99.9629,10.4852,5.153980000000001,99.2811,42.8895,0.010082899999999999,0.699917,2.0630900000000003,9.36155,23.5736,4.72927,3.6712,41.285,0.0149602,7.160769999999999,31.5142,10.6555,0.424262,0.159111,11.7384,3.4201,98.2366,0.27942100000000003,32.446999999999996,16.9142
139,0.8493850000000001,0.148133,0.569177,0.0108325,1.65385,67.6677,41.1038,8.52368,0.285958,0.521576,10.3551,3.21916,1.42593,8.21381,96.9839,99.5145,1.1297,0.636951,0.75163,0.010715,96.3832,19.5362,5.267469999999999,1.7998900000000002,6.81124,74.5415,19.2829,7.745489999999999,2.61618,15.9553,4.4069,0.010667600000000001,57.0561,99.9595,6.3769,85.4293
140,0.8493850000000001,0.334063,0.559826,0.0100001,2.86273,46.4467,17.1873,43.3491,0.0496903,0.01,5.33168,11.9127,0.21337199999999998,0.978038,12.3969,67.1075,2.91128,0.187704,29.6836,0.809904,28.9303,30.4309,83.8763,0.592832,20.8918,24.2259,75.9664,35.5165,99.34200000000001,8.306939999999999,91.727,0.0134563,99.8442,36.0784,51.02,14.337
141,0.8493850000000001,0.272555,0.569407,2.31455,0.0780965,97.5821,99.945,35.4174,0.540354,0.01,12.181,5.593369999999999,0.5758409999999999,3.5352,100.0,0.634089,0.0100095,0.8232079999999999,0.0169846,0.0101229,25.375999999999998,7.034439999999999,5.13304,1.43505,54.1331,0.33613899999999997,19.5014,11.1519,71.1061,9.17522,98.54299999999999,0.0166239,100.0,0.170702,50.5192,99.8898
142,0.8493850000000001,0.200686,0.5695439999999999,0.34094,65.3064,51.8698,100.0,0.01,0.227494,0.019734,5.31537,81.3423,0.900334,4.86814,99.6505,92.2418,0.405725,0.896639,0.0128011,0.01,15.5848,99.6533,4.2559,100.0,0.01,78.1523,27.5381,7.48154,17.2852,30.4642,100.0,0.01,7.16107,9.07333,9.89436,2.92725
